,Year of Birth,Gender,Ethnicity
2381,2011,MALE,HISPANIC
2382,2011,MALE,HISPANIC
2383,2011,MALE,HISPANIC
2384,2011,MALE,HISPANIC
2385,2011,MALE,HISPANIC
2386,2011,MALE,HISPANIC
2387,2011,MALE,HISPANIC
2388,2011,MALE,HISPANIC
2389,2011,MALE,HISPANIC
2390,2011,MALE,HISPANIC
2391,2011,MALE,HISPANIC
2392,2011,MALE,HISPANIC
2393,2011,MALE,HISPANIC
2394,2011,MALE,HISPANIC
2395,2011,MALE,HISPANIC
2396,2011,MALE,HISPANIC
2397,2011,MALE,HISPANIC
2398,2011,MALE,HISPANIC
2399,2011,MALE,HISPANIC
2400,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2401,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2402,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2403,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2404,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2405,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2406,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2407,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2408,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2409,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2410,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2411,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2412,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2413,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2414,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2415,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2416,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2417,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2418,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2419,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2420,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2421,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2422,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2423,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2424,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2425,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2426,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2427,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2428,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2429,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2430,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2431,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2432,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2433,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2434,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2435,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2436,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2437,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2438,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2439,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2440,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2441,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2442,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2443,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2444,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2445,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2446,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2447,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2448,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2449,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2450,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2451,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2452,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2453,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2454,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2455,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2456,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2457,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2458,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2459,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2460,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2461,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2462,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2463,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2464,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2465,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2466,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2467,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2468,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2469,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2470,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2471,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2472,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2473,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2474,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2475,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2476,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2477,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2478,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2479,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2480,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2481,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2482,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2483,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2484,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2485,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2486,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2487,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2488,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2489,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2490,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2491,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2492,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2493,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2494,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2495,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2496,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2497,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2498,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2499,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2500,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2501,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2502,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2503,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2504,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2505,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2506,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2507,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2508,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2509,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2510,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2511,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2512,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2513,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2514,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2515,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2516,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2517,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2518,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2519,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2520,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2521,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2522,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2523,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2524,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2525,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2526,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2527,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2528,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2529,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2530,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2531,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2532,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2533,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2534,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2535,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2536,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2537,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2538,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2539,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2540,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2541,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2542,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2543,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2544,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2545,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2546,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2547,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2548,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2549,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2550,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2551,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2552,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2553,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2554,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2555,2011,FEMALE,ASIAN AND PACIFIC ISLANDER
2556,2011,FEMALE,BLACK NON HISPANIC
2557,2011,FEMALE,BLACK NON HISPANIC
2558,2011,FEMALE,BLACK NON HISPANIC
2559,2011,FEMALE,BLACK NON HISPANIC
2560,2011,FEMALE,BLACK NON HISPANIC
2561,2011,FEMALE,BLACK NON HISPANIC
2562,2011,FEMALE,BLACK NON HISPANIC
2563,2011,FEMALE,BLACK NON HISPANIC
2564,2011,FEMALE,BLACK NON HISPANIC
2565,2011,FEMALE,BLACK NON HISPANIC
2566,2011,FEMALE,BLACK NON HISPANIC
2567,2011,FEMALE,BLACK NON HISPANIC
2568,2011,FEMALE,BLACK NON HISPANIC
2569,2011,FEMALE,BLACK NON HISPANIC
2570,2011,FEMALE,BLACK NON HISPANIC
2571,2011,FEMALE,BLACK NON HISPANIC
2572,2011,FEMALE,BLACK NON HISPANIC
2573,2011,FEMALE,BLACK NON HISPANIC
2574,2011,FEMALE,BLACK NON HISPANIC
2575,2011,FEMALE,BLACK NON HISPANIC
2576,2011,FEMALE,BLACK NON HISPANIC
2577,2011,FEMALE,BLACK NON HISPANIC
2578,2011,FEMALE,BLACK NON HISPANIC
2579,2011,FEMALE,BLACK NON HISPANIC
2580,2011,FEMALE,BLACK NON HISPANIC
2581,2011,FEMALE,BLACK NON HISPANIC
2582,2011,FEMALE,BLACK NON HISPANIC
2583,2011,FEMALE,BLACK NON HISPANIC
2584,2011,FEMALE,BLACK NON HISPANIC
2585,2011,FEMALE,BLACK NON HISPANIC
2586,2011,FEMALE,BLACK NON HISPANIC
2587,2011,FEMALE,BLACK NON HISPANIC
2588,2011,FEMALE,BLACK NON HISPANIC
2589,2011,FEMALE,BLACK NON HISPANIC
2590,2011,FEMALE,BLACK NON HISPANIC
2591,2011,FEMALE,BLACK NON HISPANIC
2592,2011,FEMALE,BLACK NON HISPANIC
2593,2011,FEMALE,BLACK NON HISPANIC
2594,2011,FEMALE,BLACK NON HISPANIC
2595,2011,FEMALE,BLACK NON HISPANIC
2596,2011,FEMALE,BLACK NON HISPANIC
2597,2011,FEMALE,BLACK NON HISPANIC
2598,2011,FEMALE,BLACK NON HISPANIC
2599,2011,FEMALE,BLACK NON HISPANIC
2600,2011,FEMALE,BLACK NON HISPANIC
2601,2011,FEMALE,BLACK NON HISPANIC
2602,2011,FEMALE,BLACK NON HISPANIC
2603,2011,FEMALE,BLACK NON HISPANIC
2604,2011,FEMALE,BLACK NON HISPANIC
2605,2011,FEMALE,BLACK NON HISPANIC
2606,2011,FEMALE,BLACK NON HISPANIC
2607,2011,FEMALE,BLACK NON HISPANIC
2608,2011,FEMALE,BLACK NON HISPANIC
2609,2011,FEMALE,BLACK NON HISPANIC
2610,2011,FEMALE,BLACK NON HISPANIC
2611,2011,FEMALE,BLACK NON HISPANIC
2612,2011,FEMALE,BLACK NON HISPANIC
2613,2011,FEMALE,BLACK NON HISPANIC
2614,2011,FEMALE,BLACK NON HISPANIC
2615,2011,FEMALE,BLACK NON HISPANIC
2616,2011,FEMALE,BLACK NON HISPANIC
2617,2011,FEMALE,BLACK NON HISPANIC
2618,2011,FEMALE,BLACK NON HISPANIC
2619,2011,FEMALE,BLACK NON HISPANIC
2620,2011,FEMALE,BLACK NON HISPANIC
2621,2011,FEMALE,BLACK NON HISPANIC
2622,2011,FEMALE,BLACK NON HISPANIC
2623,2011,FEMALE,BLACK NON HISPANIC
2624,2011,FEMALE,BLACK NON HISPANIC
2625,2011,FEMALE,BLACK NON HISPANIC
2626,2011,FEMALE,BLACK NON HISPANIC
2627,2011,FEMALE,BLACK NON HISPANIC
2628,2011,FEMALE,BLACK NON HISPANIC
2629,2011,FEMALE,BLACK NON HISPANIC
2630,2011,FEMALE,BLACK NON HISPANIC
2631,2011,FEMALE,BLACK NON HISPANIC
2632,2011,FEMALE,BLACK NON HISPANIC
2633,2011,FEMALE,BLACK NON HISPANIC
2634,2011,FEMALE,BLACK NON HISPANIC
2635,2011,FEMALE,BLACK NON HISPANIC
2636,2011,FEMALE,BLACK NON HISPANIC
2637,2011,FEMALE,BLACK NON HISPANIC
2638,2011,FEMALE,BLACK NON HISPANIC
2639,2011,FEMALE,BLACK NON HISPANIC
2640,2011,FEMALE,BLACK NON HISPANIC
2641,2011,FEMALE,BLACK NON HISPANIC
2642,2011,FEMALE,BLACK NON HISPANIC
2643,2011,FEMALE,BLACK NON HISPANIC
2644,2011,FEMALE,BLACK NON HISPANIC
2645,2011,FEMALE,BLACK NON HISPANIC
2646,2011,FEMALE,BLACK NON HISPANIC
2647,2011,FEMALE,BLACK NON HISPANIC
2648,2011,FEMALE,BLACK NON HISPANIC
2649,2011,FEMALE,BLACK NON HISPANIC
2650,2011,FEMALE,BLACK NON HISPANIC
2651,2011,FEMALE,BLACK NON HISPANIC
2652,2011,FEMALE,BLACK NON HISPANIC
2653,2011,FEMALE,BLACK NON HISPANIC
2654,2011,FEMALE,BLACK NON HISPANIC
2655,2011,FEMALE,BLACK NON HISPANIC
2656,2011,FEMALE,BLACK NON HISPANIC
2657,2011,FEMALE,BLACK NON HISPANIC
2658,2011,FEMALE,BLACK NON HISPANIC
2659,2011,FEMALE,BLACK NON HISPANIC
2660,2011,FEMALE,BLACK NON HISPANIC
2661,2011,FEMALE,BLACK NON HISPANIC
2662,2011,FEMALE,BLACK NON HISPANIC
2663,2011,FEMALE,BLACK NON HISPANIC
2664,2011,FEMALE,BLACK NON HISPANIC
2665,2011,FEMALE,BLACK NON HISPANIC
2666,2011,FEMALE,BLACK NON HISPANIC
2667,2011,FEMALE,BLACK NON HISPANIC
2668,2011,FEMALE,BLACK NON HISPANIC
2669,2011,FEMALE,BLACK NON HISPANIC
2670,2011,FEMALE,BLACK NON HISPANIC
2671,2011,FEMALE,BLACK NON HISPANIC
2672,2011,FEMALE,BLACK NON HISPANIC
2673,2011,FEMALE,BLACK NON HISPANIC
2674,2011,FEMALE,BLACK NON HISPANIC
2675,2011,FEMALE,BLACK NON HISPANIC
2676,2011,FEMALE,BLACK NON HISPANIC
2677,2011,FEMALE,BLACK NON HISPANIC
2678,2011,FEMALE,BLACK NON HISPANIC
2679,2011,FEMALE,BLACK NON HISPANIC
2680,2011,FEMALE,BLACK NON HISPANIC
2681,2011,FEMALE,BLACK NON HISPANIC
2682,2011,FEMALE,BLACK NON HISPANIC
2683,2011,FEMALE,BLACK NON HISPANIC
2684,2011,FEMALE,BLACK NON HISPANIC
2685,2011,FEMALE,BLACK NON HISPANIC
2686,2011,FEMALE,BLACK NON HISPANIC
2687,2011,FEMALE,BLACK NON HISPANIC
2688,2011,FEMALE,BLACK NON HISPANIC
2689,2011,FEMALE,BLACK NON HISPANIC
2690,2011,FEMALE,BLACK NON HISPANIC
2691,2011,FEMALE,BLACK NON HISPANIC
2692,2011,FEMALE,BLACK NON HISPANIC
2693,2011,FEMALE,BLACK NON HISPANIC
2694,2011,FEMALE,BLACK NON HISPANIC
2695,2011,FEMALE,BLACK NON HISPANIC
2696,2011,FEMALE,BLACK NON HISPANIC
2697,2011,FEMALE,BLACK NON HISPANIC
2698,2011,FEMALE,BLACK NON HISPANIC
2699,2011,FEMALE,BLACK NON HISPANIC
2700,2011,FEMALE,BLACK NON HISPANIC
2701,2011,FEMALE,BLACK NON HISPANIC
2702,2011,FEMALE,BLACK NON HISPANIC
2703,2011,FEMALE,BLACK NON HISPANIC
2704,2011,FEMALE,BLACK NON HISPANIC
2705,2011,FEMALE,BLACK NON HISPANIC
2706,2011,FEMALE,BLACK NON HISPANIC
2707,2011,FEMALE,BLACK NON HISPANIC
2708,2011,FEMALE,BLACK NON HISPANIC
2709,2011,FEMALE,BLACK NON HISPANIC
2710,2011,FEMALE,BLACK NON HISPANIC
2711,2011,FEMALE,BLACK NON HISPANIC
2712,2011,FEMALE,BLACK NON HISPANIC
2713,2011,FEMALE,BLACK NON HISPANIC
2714,2011,FEMALE,BLACK NON HISPANIC
2715,2011,FEMALE,BLACK NON HISPANIC
2716,2011,FEMALE,BLACK NON HISPANIC
2717,2011,FEMALE,BLACK NON HISPANIC
2718,2011,FEMALE,BLACK NON HISPANIC
2719,2011,FEMALE,BLACK NON HISPANIC
2720,2011,FEMALE,BLACK NON HISPANIC
2721,2011,FEMALE,BLACK NON HISPANIC
2722,2011,FEMALE,BLACK NON HISPANIC
2723,2011,FEMALE,BLACK NON HISPANIC
2724,2011,FEMALE,BLACK NON HISPANIC
2725,2011,FEMALE,BLACK NON HISPANIC
2726,2011,FEMALE,BLACK NON HISPANIC
2727,2011,FEMALE,BLACK NON HISPANIC
2728,2011,FEMALE,BLACK NON HISPANIC
2729,2011,FEMALE,BLACK NON HISPANIC
2730,2011,FEMALE,BLACK NON HISPANIC
2731,2011,FEMALE,BLACK NON HISPANIC
2732,2011,FEMALE,BLACK NON HISPANIC
2733,2011,FEMALE,BLACK NON HISPANIC
2734,2011,FEMALE,BLACK NON HISPANIC
2735,2011,FEMALE,BLACK NON HISPANIC
2736,2011,FEMALE,BLACK NON HISPANIC
2737,2011,FEMALE,BLACK NON HISPANIC
2738,2011,FEMALE,BLACK NON HISPANIC
2739,2011,FEMALE,BLACK NON HISPANIC
2740,2011,FEMALE,HISPANIC
2741,2011,FEMALE,HISPANIC
2742,2011,FEMALE,HISPANIC
2743,2011,FEMALE,HISPANIC
2744,2011,FEMALE,HISPANIC
2745,2011,FEMALE,HISPANIC
2746,2011,FEMALE,HISPANIC
2747,2011,FEMALE,HISPANIC
2748,2011,FEMALE,HISPANIC
2749,2011,FEMALE,HISPANIC
2750,2011,FEMALE,HISPANIC
2751,2011,FEMALE,HISPANIC
2752,2011,FEMALE,HISPANIC
2753,2011,FEMALE,HISPANIC
2754,2011,FEMALE,HISPANIC
2755,2011,FEMALE,HISPANIC
2756,2011,FEMALE,HISPANIC
2757,2011,FEMALE,HISPANIC
2758,2011,FEMALE,HISPANIC
2759,2011,FEMALE,HISPANIC
2760,2011,FEMALE,HISPANIC
2761,2011,FEMALE,HISPANIC
2762,2011,FEMALE,HISPANIC
2763,2011,FEMALE,HISPANIC
2764,2011,FEMALE,HISPANIC
2765,2011,FEMALE,HISPANIC
2766,2011,FEMALE,HISPANIC
2767,2011,FEMALE,HISPANIC
2768,2011,FEMALE,HISPANIC
2769,2011,FEMALE,HISPANIC
2770,2011,FEMALE,HISPANIC
2771,2011,FEMALE,HISPANIC
2772,2011,FEMALE,HISPANIC
2773,2011,FEMALE,HISPANIC
2774,2011,FEMALE,HISPANIC
2775,2011,FEMALE,HISPANIC
2776,2011,FEMALE,HISPANIC
2777,2011,FEMALE,HISPANIC
2778,2011,FEMALE,HISPANIC
2779,2011,FEMALE,HISPANIC
2780,2011,FEMALE,HISPANIC
2781,2011,FEMALE,HISPANIC
2782,2011,FEMALE,HISPANIC
2783,2011,FEMALE,HISPANIC
2784,2011,FEMALE,HISPANIC
2785,2011,FEMALE,HISPANIC
2786,2011,FEMALE,HISPANIC
2787,2011,FEMALE,HISPANIC
2788,2011,FEMALE,HISPANIC
2789,2011,FEMALE,HISPANIC
2790,2011,FEMALE,HISPANIC
2791,2011,FEMALE,HISPANIC
2792,2011,FEMALE,HISPANIC
2793,2011,FEMALE,HISPANIC
2794,2011,FEMALE,HISPANIC
2795,2011,FEMALE,HISPANIC
2796,2011,FEMALE,HISPANIC
2797,2011,FEMALE,HISPANIC
2798,2011,FEMALE,HISPANIC
2799,2011,FEMALE,HISPANIC
2800,2011,FEMALE,HISPANIC
2801,2011,FEMALE,HISPANIC
2802,2011,FEMALE,HISPANIC
2803,2011,FEMALE,HISPANIC
2804,2011,FEMALE,HISPANIC
2805,2011,FEMALE,HISPANIC
2806,2011,FEMALE,HISPANIC
2807,2011,FEMALE,HISPANIC
2808,2011,FEMALE,HISPANIC
2809,2011,FEMALE,HISPANIC
2810,2011,FEMALE,HISPANIC
2811,2011,FEMALE,HISPANIC
2812,2011,FEMALE,HISPANIC
2813,2011,FEMALE,HISPANIC
2814,2011,FEMALE,HISPANIC
2815,2011,FEMALE,HISPANIC
2816,2011,FEMALE,HISPANIC
2817,2011,FEMALE,HISPANIC
2818,2011,FEMALE,HISPANIC
2819,2011,FEMALE,HISPANIC
2820,2011,FEMALE,HISPANIC
2821,2011,FEMALE,HISPANIC
2822,2011,FEMALE,HISPANIC
2823,2011,FEMALE,HISPANIC
2824,2011,FEMALE,HISPANIC
2825,2011,FEMALE,HISPANIC
2826,2011,FEMALE,HISPANIC
2827,2011,FEMALE,HISPANIC
2828,2011,FEMALE,HISPANIC
2829,2011,FEMALE,HISPANIC
2830,2011,FEMALE,HISPANIC
2831,2011,FEMALE,HISPANIC
2832,2011,FEMALE,HISPANIC
2833,2011,FEMALE,HISPANIC
2834,2011,FEMALE,HISPANIC
2835,2011,FEMALE,HISPANIC
2836,2011,FEMALE,HISPANIC
2837,2011,FEMALE,HISPANIC
2838,2011,FEMALE,HISPANIC
2839,2011,FEMALE,HISPANIC
2840,2011,FEMALE,HISPANIC
2841,2011,FEMALE,HISPANIC
2842,2011,FEMALE,HISPANIC
2843,2011,FEMALE,HISPANIC
2844,2011,FEMALE,HISPANIC
2845,2011,FEMALE,HISPANIC
2846,2011,FEMALE,HISPANIC
2847,2011,FEMALE,HISPANIC
2848,2011,FEMALE,HISPANIC
2849,2011,FEMALE,HISPANIC
2850,2011,FEMALE,HISPANIC
2851,2011,FEMALE,HISPANIC
2852,2011,FEMALE,HISPANIC
2853,2011,FEMALE,HISPANIC
2854,2011,FEMALE,HISPANIC
2855,2011,FEMALE,HISPANIC
2856,2011,FEMALE,HISPANIC
2857,2011,FEMALE,HISPANIC
2858,2011,FEMALE,HISPANIC
2859,2011,FEMALE,HISPANIC
2860,2011,FEMALE,HISPANIC
2861,2011,FEMALE,HISPANIC
2862,2011,FEMALE,HISPANIC
2863,2011,FEMALE,HISPANIC
2864,2011,FEMALE,HISPANIC
2865,2011,FEMALE,HISPANIC
2866,2011,FEMALE,HISPANIC
2867,2011,FEMALE,HISPANIC
2868,2011,FEMALE,HISPANIC
2869,2011,FEMALE,HISPANIC
2870,2011,FEMALE,HISPANIC
2871,2011,FEMALE,HISPANIC
2872,2011,FEMALE,HISPANIC
2873,2011,FEMALE,HISPANIC
2874,2011,FEMALE,HISPANIC
2875,2011,FEMALE,HISPANIC
2876,2011,FEMALE,HISPANIC
2877,2011,FEMALE,HISPANIC
2878,2011,FEMALE,HISPANIC
2879,2011,FEMALE,HISPANIC
2880,2011,FEMALE,HISPANIC
2881,2011,FEMALE,HISPANIC
2882,2011,FEMALE,HISPANIC
2883,2011,FEMALE,HISPANIC
2884,2011,FEMALE,HISPANIC
2885,2011,FEMALE,HISPANIC
2886,2011,FEMALE,HISPANIC
2887,2011,FEMALE,HISPANIC
2888,2011,FEMALE,HISPANIC
2889,2011,FEMALE,HISPANIC
2890,2011,FEMALE,HISPANIC
2891,2011,FEMALE,HISPANIC
2892,2011,FEMALE,HISPANIC
2893,2011,FEMALE,HISPANIC
2894,2011,FEMALE,HISPANIC
2895,2011,FEMALE,HISPANIC
2896,2011,FEMALE,HISPANIC
2897,2011,FEMALE,HISPANIC
2898,2011,FEMALE,HISPANIC
2899,2011,FEMALE,HISPANIC
2900,2011,FEMALE,HISPANIC
2901,2011,FEMALE,HISPANIC
2902,2011,FEMALE,HISPANIC
2903,2011,FEMALE,HISPANIC
2904,2011,FEMALE,HISPANIC
2905,2011,FEMALE,HISPANIC
2906,2011,FEMALE,HISPANIC
2907,2011,FEMALE,HISPANIC
2908,2011,FEMALE,HISPANIC
2909,2011,FEMALE,HISPANIC
2910,2011,FEMALE,HISPANIC
2911,2011,FEMALE,HISPANIC
2912,2011,FEMALE,HISPANIC
2913,2011,FEMALE,HISPANIC
2914,2011,FEMALE,HISPANIC
2915,2011,FEMALE,HISPANIC
2916,2011,FEMALE,HISPANIC
2917,2011,FEMALE,HISPANIC
2918,2011,FEMALE,HISPANIC
2919,2011,FEMALE,HISPANIC
2920,2011,FEMALE,HISPANIC
2921,2011,FEMALE,HISPANIC
2922,2011,FEMALE,HISPANIC
2923,2011,FEMALE,HISPANIC
2924,2011,FEMALE,HISPANIC
2925,2011,FEMALE,HISPANIC
2926,2011,FEMALE,HISPANIC
2927,2011,FEMALE,HISPANIC
2928,2011,FEMALE,HISPANIC
2929,2011,FEMALE,HISPANIC
2930,2011,FEMALE,HISPANIC
2931,2011,FEMALE,HISPANIC
2932,2011,FEMALE,HISPANIC
2933,2011,FEMALE,HISPANIC
2934,2011,FEMALE,HISPANIC
2935,2011,FEMALE,HISPANIC
2936,2011,FEMALE,HISPANIC
2937,2011,FEMALE,HISPANIC
2938,2011,FEMALE,HISPANIC
2939,2011,FEMALE,HISPANIC
2940,2011,FEMALE,HISPANIC
2941,2011,FEMALE,HISPANIC
2942,2011,FEMALE,HISPANIC
2943,2011,FEMALE,HISPANIC
2944,2011,FEMALE,HISPANIC
2945,2011,FEMALE,HISPANIC
2946,2011,FEMALE,HISPANIC
2947,2011,FEMALE,HISPANIC
2948,2011,FEMALE,HISPANIC
2949,2011,FEMALE,HISPANIC
2950,2011,FEMALE,HISPANIC
2951,2011,FEMALE,HISPANIC
2952,2011,FEMALE,HISPANIC
2953,2011,FEMALE,HISPANIC
